filename,true,pred
blues.00001.0.wav,blues,reggae
blues.00001.1.wav,blues,country
blues.00001.3.wav,blues,rock
blues.00001.4.wav,blues,reggae
blues.00001.6.wav,blues,reggae
blues.00001.7.wav,blues,rock
blues.00001.8.wav,blues,disco
blues.00001.9.wav,blues,country
blues.00002.1.wav,blues,rock
blues.00002.2.wav,blues,rock
blues.00002.3.wav,blues,rock
blues.00002.4.wav,blues,rock
blues.00002.5.wav,blues,country
blues.00002.6.wav,blues,country
blues.00002.7.wav,blues,rock
blues.00002.8.wav,blues,country
blues.00014.1.wav,blues,jazz
blues.00014.5.wav,blues,jazz
blues.00014.7.wav,blues,reggae
blues.00020.1.wav,blues,jazz
blues.00020.4.wav,blues,jazz
blues.00020.8.wav,blues,jazz
blues.00020.9.wav,blues,jazz
blues.00023.3.wav,blues,jazz
blues.00037.6.wav,blues,classical
blues.00051.0.wav,blues,metal
blues.00051.1.wav,blues,metal
blues.00051.3.wav,blues,metal
blues.00051.4.wav,blues,metal
blues.00051.5.wav,blues,metal
blues.00051.6.wav,blues,metal
blues.00051.7.wav,blues,disco
blues.00051.8.wav,blues,country
blues.00051.9.wav,blues,country
blues.00060.0.wav,blues,metal
blues.00060.1.wav,blues,metal
blues.00060.2.wav,blues,metal
blues.00060.4.wav,blues,metal
blues.00060.6.wav,blues,metal
blues.00063.3.wav,blues,metal
blues.00071.5.wav,blues,metal
blues.00071.6.wav,blues,metal
blues.00071.7.wav,blues,metal
blues.00071.9.wav,blues,metal
blues.00074.1.wav,blues,metal
blues.00074.2.wav,blues,country
blues.00074.3.wav,blues,disco
blues.00074.4.wav,blues,metal
blues.00074.5.wav,blues,rock
blues.00074.6.wav,blues,disco
blues.00074.7.wav,blues,rock
blues.00074.8.wav,blues,country
blues.00074.9.wav,blues,rock
blues.00084.3.wav,blues,disco
blues.00086.0.wav,blues,reggae
blues.00086.1.wav,blues,country
blues.00086.3.wav,blues,country
blues.00086.4.wav,blues,country
blues.00086.7.wav,blues,country
blues.00086.8.wav,blues,country
blues.00086.9.wav,blues,country
blues.00087.2.wav,blues,country
blues.00087.3.wav,blues,country
blues.00087.5.wav,blues,country
blues.00091.0.wav,blues,country
blues.00091.4.wav,blues,country
blues.00091.5.wav,blues,country
blues.00091.6.wav,blues,country
blues.00091.9.wav,blues,country
blues.00092.6.wav,blues,reggae
classical.00007.7.wav,classical,reggae
classical.00036.0.wav,classical,jazz
classical.00043.2.wav,classical,jazz
classical.00043.3.wav,classical,jazz
classical.00043.4.wav,classical,pop
classical.00043.6.wav,classical,jazz
classical.00043.8.wav,classical,jazz
classical.00043.9.wav,classical,jazz
classical.00061.1.wav,classical,reggae
classical.00061.6.wav,classical,pop
classical.00096.0.wav,classical,jazz
classical.00096.1.wav,classical,rock
country.00000.0.wav,country,pop
country.00000.1.wav,country,pop
country.00000.2.wav,country,pop
country.00000.3.wav,country,pop
country.00023.0.wav,country,jazz
country.00023.1.wav,country,reggae
country.00023.4.wav,country,jazz
country.00023.6.wav,country,reggae
country.00023.7.wav,country,jazz
country.00023.8.wav,country,jazz
country.00023.9.wav,country,jazz
country.00031.0.wav,country,rock
country.00031.1.wav,country,rock
country.00031.3.wav,country,rock
country.00031.4.wav,country,rock
country.00031.5.wav,country,classical
country.00031.7.wav,country,rock
country.00031.8.wav,country,rock
country.00031.9.wav,country,jazz
country.00043.5.wav,country,rock
country.00054.7.wav,country,rock
country.00055.1.wav,country,rock
country.00055.2.wav,country,disco
country.00055.3.wav,country,rock
country.00055.4.wav,country,rock
country.00055.8.wav,country,rock
country.00055.9.wav,country,rock
country.00067.1.wav,country,blues
country.00067.4.wav,country,classical
country.00067.6.wav,country,blues
country.00069.0.wav,country,classical
country.00069.1.wav,country,blues
country.00069.2.wav,country,blues
country.00069.3.wav,country,blues
country.00069.5.wav,country,blues
country.00069.6.wav,country,blues
country.00074.3.wav,country,reggae
country.00074.4.wav,country,reggae
country.00074.9.wav,country,blues
country.00089.6.wav,country,jazz
country.00090.1.wav,country,rock
country.00091.1.wav,country,reggae
country.00095.1.wav,country,blues
country.00095.3.wav,country,rock
country.00095.4.wav,country,hiphop
country.00095.5.wav,country,blues
country.00095.7.wav,country,blues
disco.00003.3.wav,disco,hiphop
disco.00003.4.wav,disco,hiphop
disco.00003.5.wav,disco,hiphop
disco.00003.7.wav,disco,hiphop
disco.00003.9.wav,disco,hiphop
disco.00007.4.wav,disco,hiphop
disco.00007.6.wav,disco,pop
disco.00018.3.wav,disco,country
disco.00018.4.wav,disco,pop
disco.00018.6.wav,disco,reggae
disco.00018.7.wav,disco,pop
disco.00018.8.wav,disco,pop
disco.00020.0.wav,disco,country
disco.00020.1.wav,disco,country
