filename,true,pred
blues.00001.0.wav,blues,reggae
blues.00001.1.wav,blues,country
blues.00001.3.wav,blues,reggae
blues.00001.4.wav,blues,reggae
blues.00001.8.wav,blues,country
blues.00001.9.wav,blues,reggae
blues.00002.0.wav,blues,country
blues.00002.1.wav,blues,country
blues.00002.2.wav,blues,rock
blues.00002.3.wav,blues,country
blues.00002.4.wav,blues,country
blues.00002.5.wav,blues,country
blues.00002.6.wav,blues,country
blues.00002.7.wav,blues,rock
blues.00002.8.wav,blues,metal
blues.00002.9.wav,blues,metal
blues.00014.0.wav,blues,jazz
blues.00014.1.wav,blues,classical
blues.00014.2.wav,blues,jazz
blues.00014.5.wav,blues,jazz
blues.00014.6.wav,blues,reggae
blues.00014.7.wav,blues,reggae
blues.00014.8.wav,blues,reggae
blues.00020.0.wav,blues,jazz
blues.00020.1.wav,blues,jazz
blues.00020.2.wav,blues,jazz
blues.00020.3.wav,blues,country
blues.00020.4.wav,blues,jazz
blues.00020.5.wav,blues,country
blues.00020.7.wav,blues,country
blues.00020.8.wav,blues,country
blues.00020.9.wav,blues,jazz
blues.00021.0.wav,blues,reggae
blues.00021.2.wav,blues,jazz
blues.00021.3.wav,blues,jazz
blues.00021.4.wav,blues,jazz
blues.00021.5.wav,blues,reggae
blues.00021.6.wav,blues,jazz
blues.00021.9.wav,blues,jazz
blues.00023.0.wav,blues,jazz
blues.00023.1.wav,blues,jazz
blues.00023.3.wav,blues,jazz
blues.00023.4.wav,blues,classical
blues.00023.7.wav,blues,jazz
blues.00023.8.wav,blues,country
blues.00023.9.wav,blues,country
blues.00029.1.wav,blues,reggae
blues.00029.4.wav,blues,reggae
blues.00029.5.wav,blues,reggae
blues.00037.5.wav,blues,pop
blues.00037.6.wav,blues,classical
blues.00037.8.wav,blues,jazz
blues.00037.9.wav,blues,classical
blues.00051.0.wav,blues,metal
blues.00051.1.wav,blues,metal
blues.00051.2.wav,blues,metal
blues.00051.3.wav,blues,metal
blues.00051.4.wav,blues,metal
blues.00051.5.wav,blues,metal
blues.00051.6.wav,blues,metal
blues.00051.7.wav,blues,disco
blues.00051.8.wav,blues,country
blues.00052.0.wav,blues,reggae
blues.00052.2.wav,blues,country
blues.00052.3.wav,blues,country
blues.00052.5.wav,blues,country
blues.00052.6.wav,blues,reggae
blues.00052.7.wav,blues,country
blues.00052.8.wav,blues,reggae
blues.00052.9.wav,blues,country
blues.00060.0.wav,blues,metal
blues.00060.1.wav,blues,metal
blues.00060.2.wav,blues,metal
blues.00060.4.wav,blues,rock
blues.00060.6.wav,blues,metal
blues.00060.7.wav,blues,metal
blues.00060.8.wav,blues,metal
blues.00060.9.wav,blues,metal
blues.00063.0.wav,blues,rock
blues.00063.1.wav,blues,metal
blues.00063.3.wav,blues,metal
blues.00063.6.wav,blues,rock
blues.00063.7.wav,blues,rock
blues.00063.9.wav,blues,rock
blues.00071.0.wav,blues,metal
blues.00071.1.wav,blues,metal
blues.00071.2.wav,blues,metal
blues.00071.3.wav,blues,metal
blues.00071.4.wav,blues,metal
blues.00071.5.wav,blues,metal
blues.00071.6.wav,blues,metal
blues.00071.7.wav,blues,metal
blues.00071.8.wav,blues,metal
blues.00071.9.wav,blues,metal
blues.00074.1.wav,blues,metal
blues.00074.2.wav,blues,metal
blues.00074.3.wav,blues,disco
blues.00074.4.wav,blues,metal
blues.00074.6.wav,blues,disco
blues.00074.7.wav,blues,metal
blues.00074.8.wav,blues,disco
blues.00074.9.wav,blues,metal
blues.00082.1.wav,blues,metal
blues.00082.5.wav,blues,metal
blues.00082.7.wav,blues,metal
blues.00082.8.wav,blues,metal
blues.00084.0.wav,blues,disco
blues.00084.2.wav,blues,disco
blues.00084.3.wav,blues,disco
blues.00084.4.wav,blues,metal
blues.00084.5.wav,blues,metal
blues.00084.6.wav,blues,metal
blues.00084.8.wav,blues,metal
blues.00084.9.wav,blues,metal
blues.00086.0.wav,blues,reggae
blues.00086.1.wav,blues,reggae
blues.00086.2.wav,blues,country
blues.00086.3.wav,blues,reggae
blues.00086.4.wav,blues,reggae
blues.00086.5.wav,blues,reggae
blues.00086.6.wav,blues,country
blues.00086.7.wav,blues,reggae
blues.00086.8.wav,blues,country
blues.00086.9.wav,blues,country
blues.00087.0.wav,blues,country
blues.00087.1.wav,blues,country
blues.00087.2.wav,blues,country
blues.00087.3.wav,blues,reggae
blues.00087.4.wav,blues,country
blues.00091.0.wav,blues,country
blues.00091.1.wav,blues,country
blues.00091.2.wav,blues,country
blues.00091.3.wav,blues,country
blues.00091.4.wav,blues,country
blues.00091.5.wav,blues,country
blues.00091.6.wav,blues,country
blues.00091.7.wav,blues,country
blues.00091.8.wav,blues,country
blues.00091.9.wav,blues,country
