filename,true,pred
blues.00001.0.wav,blues,reggae
blues.00001.1.wav,blues,reggae
blues.00001.3.wav,blues,reggae
blues.00001.4.wav,blues,reggae
blues.00001.5.wav,blues,reggae
blues.00001.6.wav,blues,reggae
blues.00001.7.wav,blues,reggae
blues.00001.8.wav,blues,country
blues.00001.9.wav,blues,country
blues.00002.0.wav,blues,country
blues.00002.1.wav,blues,country
blues.00002.2.wav,blues,rock
blues.00002.3.wav,blues,country
blues.00002.4.wav,blues,rock
blues.00002.5.wav,blues,country
blues.00002.6.wav,blues,country
blues.00002.7.wav,blues,rock
blues.00002.9.wav,blues,rock
blues.00014.1.wav,blues,jazz
blues.00020.1.wav,blues,jazz
blues.00020.2.wav,blues,jazz
blues.00020.4.wav,blues,jazz
blues.00020.5.wav,blues,jazz
blues.00020.8.wav,blues,jazz
blues.00051.0.wav,blues,metal
blues.00051.6.wav,blues,metal
blues.00051.7.wav,blues,disco
blues.00052.0.wav,blues,reggae
blues.00052.2.wav,blues,reggae
blues.00052.3.wav,blues,reggae
blues.00052.6.wav,blues,reggae
blues.00052.8.wav,blues,reggae
blues.00052.9.wav,blues,reggae
blues.00060.0.wav,blues,metal
blues.00060.2.wav,blues,metal
blues.00074.1.wav,blues,disco
blues.00074.2.wav,blues,disco
blues.00074.3.wav,blues,disco
blues.00074.4.wav,blues,metal
blues.00074.5.wav,blues,disco
blues.00074.6.wav,blues,disco
blues.00074.7.wav,blues,disco
blues.00074.8.wav,blues,metal
blues.00074.9.wav,blues,hiphop
blues.00086.0.wav,blues,reggae
blues.00086.1.wav,blues,reggae
blues.00086.3.wav,blues,reggae
blues.00086.4.wav,blues,reggae
blues.00087.4.wav,blues,country
blues.00087.7.wav,blues,country
blues.00087.9.wav,blues,reggae
blues.00091.0.wav,blues,country
blues.00091.3.wav,blues,country
blues.00091.4.wav,blues,country
blues.00091.5.wav,blues,country
blues.00091.6.wav,blues,country
blues.00091.9.wav,blues,country
blues.00092.4.wav,blues,reggae
classical.00036.2.wav,classical,jazz
classical.00043.4.wav,classical,country
classical.00061.1.wav,classical,jazz
classical.00061.6.wav,classical,country
classical.00095.5.wav,classical,jazz
country.00000.0.wav,country,pop
country.00000.1.wav,country,pop
country.00016.3.wav,country,jazz
country.00023.0.wav,country,jazz
country.00023.1.wav,country,jazz
country.00023.5.wav,country,jazz
country.00023.6.wav,country,pop
country.00023.7.wav,country,jazz
country.00023.8.wav,country,jazz
country.00023.9.wav,country,classical
country.00043.0.wav,country,rock
country.00043.3.wav,country,rock
country.00043.5.wav,country,rock
country.00043.7.wav,country,rock
country.00043.9.wav,country,rock
country.00052.0.wav,country,blues
country.00052.1.wav,country,blues
country.00052.6.wav,country,blues
country.00052.7.wav,country,jazz
country.00052.8.wav,country,jazz
country.00054.1.wav,country,rock
country.00054.2.wav,country,jazz
country.00055.3.wav,country,rock
country.00055.7.wav,country,rock
country.00055.9.wav,country,rock
country.00067.1.wav,country,blues
country.00067.3.wav,country,blues
country.00067.4.wav,country,blues
country.00067.6.wav,country,blues
country.00067.7.wav,country,blues
country.00067.9.wav,country,blues
country.00068.8.wav,country,blues
country.00068.9.wav,country,jazz
country.00069.0.wav,country,classical
country.00069.1.wav,country,blues
country.00069.2.wav,country,blues
country.00069.4.wav,country,jazz
country.00069.5.wav,country,blues
country.00069.6.wav,country,blues
country.00074.9.wav,country,blues
country.00089.4.wav,country,blues
country.00089.6.wav,country,jazz
country.00089.8.wav,country,reggae
country.00090.1.wav,country,rock
country.00090.4.wav,country,blues
country.00090.6.wav,country,rock
country.00091.2.wav,country,jazz
country.00091.5.wav,country,jazz
country.00091.8.wav,country,reggae
country.00095.7.wav,country,blues
country.00096.0.wav,country,rock
country.00096.6.wav,country,blues
disco.00003.1.wav,disco,rock
disco.00003.3.wav,disco,hiphop
disco.00003.4.wav,disco,hiphop
disco.00018.1.wav,disco,reggae
disco.00018.2.wav,disco,reggae
disco.00018.3.wav,disco,pop
disco.00018.4.wav,disco,pop
disco.00018.5.wav,disco,reggae
disco.00018.6.wav,disco,pop
disco.00018.7.wav,disco,pop
disco.00018.8.wav,disco,pop
disco.00018.9.wav,disco,pop
disco.00020.0.wav,disco,country
disco.00020.1.wav,disco,country
disco.00020.2.wav,disco,country
disco.00020.3.wav,disco,country
disco.00020.4.wav,disco,rock
disco.00020.5.wav,disco,country
disco.00020.6.wav,disco,country
disco.00020.7.wav,disco,country
disco.00020.8.wav,disco,country
disco.00020.9.wav,disco,country
disco.00021.0.wav,disco,country
disco.00021.1.wav,disco,country
disco.00026.0.wav,disco,pop
disco.00026.1.wav,disco,pop
disco.00026.2.wav,disco,pop
disco.00026.3.wav,disco,pop
disco.00026.4.wav,disco,pop
disco.00026.5.wav,disco,pop
disco.00026.7.wav,disco,pop
disco.00027.0.wav,disco,reggae
disco.00027.1.wav,disco,reggae
disco.00027.2.wav,disco,reggae
disco.00027.3.wav,disco,hiphop
disco.00027.4.wav,disco,reggae
disco.00027.5.wav,disco,hiphop
disco.00027.6.wav,disco,hiphop
disco.00027.7.wav,disco,reggae
disco.00027.8.wav,disco,pop
disco.00027.9.wav,disco,reggae
disco.00029.1.wav,disco,pop
disco.00029.4.wav,disco,pop
disco.00029.5.wav,disco,pop
disco.00029.6.wav,disco,pop
disco.00029.7.wav,disco,pop
disco.00029.8.wav,disco,pop
disco.00029.9.wav,disco,pop
disco.00047.0.wav,disco,jazz
disco.00047.1.wav,disco,jazz
disco.00047.2.wav,disco,jazz
disco.00047.3.wav,disco,jazz
disco.00047.4.wav,disco,classical
disco.00047.5.wav,disco,country
disco.00047.6.wav,disco,classical
disco.00047.7.wav,disco,classical
disco.00047.8.wav,disco,classical
disco.00047.9.wav,disco,classical
disco.00050.6.wav,disco,metal
