filename,true,pred
blues.00001.0.wav,blues,reggae
blues.00001.1.wav,blues,reggae
blues.00001.2.wav,blues,country
blues.00001.4.wav,blues,reggae
blues.00001.6.wav,blues,reggae
blues.00001.7.wav,blues,disco
blues.00001.8.wav,blues,country
blues.00014.0.wav,blues,jazz
blues.00014.1.wav,blues,jazz
blues.00014.2.wav,blues,jazz
blues.00020.3.wav,blues,country
blues.00020.4.wav,blues,jazz
blues.00021.6.wav,blues,jazz
blues.00021.8.wav,blues,country
blues.00021.9.wav,blues,country
blues.00023.2.wav,blues,country
blues.00023.3.wav,blues,country
blues.00023.4.wav,blues,jazz
blues.00023.6.wav,blues,country
blues.00029.0.wav,blues,country
blues.00029.1.wav,blues,country
blues.00029.3.wav,blues,country
blues.00029.4.wav,blues,country
blues.00029.5.wav,blues,country
blues.00029.6.wav,blues,country
blues.00029.7.wav,blues,country
blues.00029.8.wav,blues,disco
blues.00037.0.wav,blues,country
blues.00051.0.wav,blues,metal
blues.00051.4.wav,blues,country
blues.00051.6.wav,blues,rock
blues.00051.7.wav,blues,disco
blues.00052.0.wav,blues,reggae
blues.00052.5.wav,blues,country
blues.00060.0.wav,blues,metal
blues.00060.1.wav,blues,metal
blues.00060.2.wav,blues,metal
blues.00060.4.wav,blues,hiphop
blues.00060.9.wav,blues,disco
blues.00063.0.wav,blues,disco
blues.00063.1.wav,blues,disco
blues.00063.2.wav,blues,rock
blues.00063.3.wav,blues,rock
blues.00063.4.wav,blues,rock
blues.00063.5.wav,blues,disco
blues.00063.6.wav,blues,rock
blues.00063.7.wav,blues,rock
blues.00063.9.wav,blues,rock
blues.00071.0.wav,blues,metal
blues.00071.3.wav,blues,metal
blues.00071.4.wav,blues,rock
blues.00071.5.wav,blues,metal
blues.00071.6.wav,blues,rock
blues.00071.8.wav,blues,metal
blues.00074.0.wav,blues,disco
blues.00074.1.wav,blues,disco
blues.00074.2.wav,blues,disco
blues.00074.3.wav,blues,disco
blues.00074.4.wav,blues,disco
blues.00074.5.wav,blues,disco
blues.00074.6.wav,blues,disco
blues.00074.7.wav,blues,disco
blues.00074.8.wav,blues,rock
blues.00074.9.wav,blues,disco
blues.00082.0.wav,blues,disco
blues.00082.1.wav,blues,disco
blues.00082.2.wav,blues,disco
blues.00082.3.wav,blues,disco
blues.00082.4.wav,blues,disco
blues.00082.5.wav,blues,disco
blues.00082.6.wav,blues,disco
blues.00082.7.wav,blues,disco
blues.00082.8.wav,blues,disco
blues.00082.9.wav,blues,disco
blues.00084.0.wav,blues,rock
blues.00084.2.wav,blues,disco
blues.00084.3.wav,blues,disco
blues.00084.4.wav,blues,disco
blues.00084.5.wav,blues,disco
blues.00084.6.wav,blues,rock
blues.00084.7.wav,blues,disco
blues.00084.8.wav,blues,rock
blues.00084.9.wav,blues,disco
blues.00086.1.wav,blues,reggae
blues.00086.7.wav,blues,country
blues.00086.8.wav,blues,country
blues.00087.7.wav,blues,country
blues.00091.0.wav,blues,country
blues.00091.1.wav,blues,country
blues.00091.2.wav,blues,country
blues.00091.3.wav,blues,rock
blues.00091.6.wav,blues,country
blues.00091.7.wav,blues,jazz
blues.00091.8.wav,blues,country
blues.00091.9.wav,blues,rock
blues.00092.0.wav,blues,jazz
blues.00092.1.wav,blues,country
blues.00092.3.wav,blues,country
blues.00092.7.wav,blues,jazz
blues.00092.8.wav,blues,country
classical.00004.0.wav,classical,jazz
classical.00004.1.wav,classical,jazz
classical.00004.2.wav,classical,jazz
classical.00004.3.wav,classical,jazz
classical.00004.4.wav,classical,jazz
classical.00004.5.wav,classical,jazz
classical.00004.6.wav,classical,jazz
classical.00004.8.wav,classical,jazz
classical.00004.9.wav,classical,jazz
classical.00006.0.wav,classical,jazz
classical.00006.1.wav,classical,jazz
classical.00006.2.wav,classical,jazz
classical.00006.3.wav,classical,jazz
classical.00006.4.wav,classical,jazz
classical.00006.5.wav,classical,jazz
classical.00006.6.wav,classical,jazz
classical.00006.7.wav,classical,jazz
classical.00006.8.wav,classical,jazz
classical.00006.9.wav,classical,jazz
classical.00007.0.wav,classical,jazz
classical.00007.1.wav,classical,jazz
classical.00007.2.wav,classical,jazz
classical.00007.3.wav,classical,jazz
classical.00007.4.wav,classical,jazz
classical.00007.5.wav,classical,jazz
classical.00007.6.wav,classical,jazz
classical.00007.7.wav,classical,jazz
classical.00007.8.wav,classical,jazz
classical.00007.9.wav,classical,jazz
classical.00011.0.wav,classical,jazz
classical.00011.1.wav,classical,jazz
classical.00011.2.wav,classical,jazz
classical.00011.4.wav,classical,jazz
classical.00011.6.wav,classical,jazz
classical.00011.7.wav,classical,jazz
classical.00011.9.wav,classical,jazz
classical.00022.0.wav,classical,jazz
classical.00022.1.wav,classical,jazz
classical.00022.3.wav,classical,jazz
classical.00022.6.wav,classical,jazz
classical.00022.8.wav,classical,jazz
classical.00027.2.wav,classical,jazz
classical.00027.3.wav,classical,jazz
classical.00027.6.wav,classical,jazz
classical.00027.7.wav,classical,jazz
classical.00032.0.wav,classical,jazz
classical.00032.1.wav,classical,jazz
classical.00032.2.wav,classical,jazz
classical.00032.3.wav,classical,jazz
classical.00032.9.wav,classical,jazz
classical.00033.2.wav,classical,jazz
classical.00033.4.wav,classical,jazz
classical.00033.5.wav,classical,jazz
classical.00034.0.wav,classical,jazz
classical.00034.1.wav,classical,jazz
classical.00034.2.wav,classical,jazz
classical.00034.3.wav,classical,jazz
classical.00034.5.wav,classical,jazz
classical.00034.6.wav,classical,jazz
classical.00034.7.wav,classical,jazz
classical.00034.8.wav,classical,jazz
classical.00036.0.wav,classical,jazz
classical.00036.1.wav,classical,jazz
classical.00036.2.wav,classical,jazz
classical.00036.3.wav,classical,jazz
classical.00040.1.wav,classical,jazz
classical.00040.3.wav,classical,jazz
